method_circuit,value,metric,idx
VQE_P2A,0.9976831078529358,opt,29
VQE_P2A,9.14835993626184e-08,opt,30
VQE_P2A,0.9998888969421387,opt,31
VQE_P2A,0.0005382669623941183,opt,32
VQE_P2A,0.9998475313186646,opt,33
VQE_P2A,4.9536356527823955e-06,opt,34
VQE_P2A,0.9994385838508606,opt,35
VQE_P2A,0.9998636245727539,opt,36
VQE_P2A,0.9998965263366699,opt,37
VQE_P2A,0.9998880624771118,opt,38
VQE_P2A,0.9998819231987,opt,39
VQE_P2A,0.9998660087585449,opt,40
VQE_P2A,5.155313953508767e-09,opt,41
VQE_P2A,0.9992288947105408,opt,42
VQE_P2A,8.716781849216204e-06,opt,43
VQE_P2A,0.9996311068534851,opt,44
VQE_P2A,0.9985025525093079,opt,45
VQE_P2A,0.9936784505844116,opt,46
VQE_P2A,0.9998863935470581,opt,47
VQE_P2A,0.9999925522577195,AR1,0
VQE_P2A,0.9999986128373579,AR1,1
VQE_P2A,0.952142806280227,AR1,2
VQE_P2A,0.999995925209739,AR1,3
VQE_P2A,0.9088992205533114,AR1,4
VQE_P2A,0.9545409462668679,AR1,5
VQE_P2A,0.9998444557189942,AR1,6
VQE_P2A,0.9523546128045945,AR1,7
VQE_P2A,0.9999981793490323,AR1,8
VQE_P2A,0.9997220039367676,AR1,9
VQE_P2A,0.999798583984375,AR1,10
VQE_P2A,0.9999956403459821,AR1,11
VQE_P2A,0.9999988729303534,AR1,12
VQE_P2A,0.9999978325583718,AR1,13
VQE_P2A,0.9999960036504836,AR1,14
VQE_P2A,0.9999971389770508,AR1,15
VQE_P2A,0.9999533566561613,AR1,16
VQE_P2A,0.9998262405395508,AR1,17
VQE_P2A,0.9990621566772461,AR1,18
VQE_P2A,0.9999958219982329,AR1,19
VQE_P2A,0.9999973990700461,AR1,20
VQE_P2A,0.9523171924409413,AR1,21
VQE_P2A,0.9999938238234747,AR1,22
VQE_P2A,0.9999851953415644,AR1,23
VQE_P2A,0.9994396209716797,AR1,24
VQE_P2A,0.9520141056605748,AR1,25
VQE_P2A,0.9999971843901134,AR1,26
VQE_P2A,0.999837589263916,AR1,27
VQE_P2A,0.9999940963018508,AR1,28
VQE_P2A,0.999779224395752,AR1,29
VQE_P2A,0.9088445143266157,AR1,30
VQE_P2A,0.9999990463256836,AR1,31
VQE_P2A,0.9520652407691592,AR1,32
VQE_P2A,0.999993896484375,AR1,33
VQE_P2A,0.9495967864990235,AR1,34
VQE_P2A,0.9999502182006836,AR1,35
VQE_P2A,0.9999965486072359,AR1,36
VQE_P2A,0.9999991330233488,AR1,37
VQE_P2A,0.9999988192603702,AR1,38
VQE_P2A,0.999997312372381,AR1,39
VQE_P2A,0.9999961853027344,AR1,40
VQE_P2A,0.954543720592152,AR1,41
VQE_P2A,0.999910831451416,AR1,42
VQE_P2A,0.9522883097330729,AR1,43
VQE_P2A,0.9999769301641555,AR1,44
VQE_P2A,0.9998733118960732,AR1,45
VQE_P2A,0.9993450164794921,AR1,46
VQE_P2A,0.9999986128373579,AR1,47
VQE_P2A,1.0,AR2,0
VQE_P2A,1.0,AR2,1
VQE_P2A,0.9523807707287016,AR2,2
VQE_P2A,1.0,AR2,3
VQE_P2A,0.9090909090909091,AR2,4
VQE_P2A,0.9545453678477894,AR2,5
VQE_P2A,0.9999996185302734,AR2,6
VQE_P2A,0.9523807707287016,AR2,7
VQE_P2A,1.0,AR2,8
VQE_P2A,0.9999994277954102,AR2,9
VQE_P2A,0.9999999046325684,AR2,10
VQE_P2A,1.0,AR2,11
VQE_P2A,1.0,AR2,12
VQE_P2A,1.0,AR2,13
VQE_P2A,1.0,AR2,14
VQE_P2A,1.0,AR2,15
VQE_P2A,1.0,AR2,16
VQE_P2A,0.999999713897705,AR2,17
VQE_P2A,0.9999924659729004,AR2,18
VQE_P2A,1.0,AR2,19
VQE_P2A,1.0,AR2,20
VQE_P2A,0.9523806799025762,AR2,21
VQE_P2A,1.0,AR2,22
VQE_P2A,1.0,AR2,23
VQE_P2A,0.9999974250793457,AR2,24
VQE_P2A,0.9523830413818359,AR2,25
VQE_P2A,1.0,AR2,26
VQE_P2A,1.0,AR2,27
VQE_P2A,1.0,AR2,28
VQE_P2A,0.9999994277954102,AR2,29
VQE_P2A,0.9090907356955789,AR2,30
VQE_P2A,1.0,AR2,31
VQE_P2A,0.9524315425327846,AR2,32
VQE_P2A,0.9999999046325684,AR2,33
VQE_P2A,0.9499992370605469,AR2,34
VQE_P2A,1.0,AR2,35
VQE_P2A,1.0,AR2,36
VQE_P2A,1.0,AR2,37
VQE_P2A,1.0,AR2,38
VQE_P2A,1.0,AR2,39
VQE_P2A,1.0,AR2,40
VQE_P2A,0.9545454545454546,AR2,41
VQE_P2A,1.0,AR2,42
VQE_P2A,0.9523814973377046,AR2,43
VQE_P2A,1.0,AR2,44
VQE_P2A,0.9999998996132299,AR2,45
VQE_P2A,0.9999972343444824,AR2,46
VQE_P2A,1.0,AR2,47
VQE_P2A,1.0,AR3,0
VQE_P2A,1.0,AR3,1
VQE_P2A,0.9523813156854539,AR3,2
VQE_P2A,1.0,AR3,3
VQE_P2A,0.9090912558815696,AR3,4
VQE_P2A,0.9545452811501243,AR3,5
VQE_P2A,0.9999998092651368,AR3,6
VQE_P2A,0.9523807707287016,AR3,7
VQE_P2A,1.0,AR3,8
VQE_P2A,1.0,AR3,9
VQE_P2A,1.0,AR3,10
VQE_P2A,1.0,AR3,11
VQE_P2A,1.0,AR3,12
VQE_P2A,1.0,AR3,13
VQE_P2A,1.0,AR3,14
VQE_P2A,1.0,AR3,15
VQE_P2A,1.0,AR3,16
VQE_P2A,1.0,AR3,17
VQE_P2A,0.9999995231628418,AR3,18
VQE_P2A,1.0,AR3,19
VQE_P2A,1.0,AR3,20
VQE_P2A,0.9523807707287016,AR3,21
VQE_P2A,1.0,AR3,22
VQE_P2A,1.0,AR3,23
VQE_P2A,1.0,AR3,24
VQE_P2A,0.9523851303827195,AR3,25
VQE_P2A,1.0,AR3,26
VQE_P2A,1.0,AR3,27
VQE_P2A,1.0,AR3,28
VQE_P2A,0.9999996185302734,AR3,29
VQE_P2A,0.9090911691839044,AR3,30
VQE_P2A,1.0,AR3,31
VQE_P2A,0.9524577912830171,AR3,32
VQE_P2A,0.9999998092651368,AR3,33
VQE_P2A,0.9500007629394531,AR3,34
VQE_P2A,1.0,AR3,35
VQE_P2A,1.0,AR3,36
VQE_P2A,1.0,AR3,37
VQE_P2A,1.0,AR3,38
VQE_P2A,1.0,AR3,39
VQE_P2A,1.0,AR3,40
VQE_P2A,0.9545454545454546,AR3,41
VQE_P2A,1.0,AR3,42
VQE_P2A,0.9523817698160807,AR3,43
VQE_P2A,1.0,AR3,44
VQE_P2A,1.0,AR3,45
VQE_P2A,1.0,AR3,46
VQE_P2A,1.0,AR3,47
VQE_P2A,1.0,AR5,0
VQE_P2A,1.0,AR5,1
VQE_P2A,0.9523814973377046,AR5,2
VQE_P2A,1.0,AR5,3
VQE_P2A,0.9090914292768999,AR5,4
VQE_P2A,0.9545451944524591,AR5,5
VQE_P2A,0.999999713897705,AR5,6
VQE_P2A,0.9523806799025762,AR5,7
VQE_P2A,1.0,AR5,8
VQE_P2A,1.0,AR5,9
VQE_P2A,1.0,AR5,10
VQE_P2A,1.0,AR5,11
VQE_P2A,1.0,AR5,12
VQE_P2A,1.0,AR5,13
VQE_P2A,1.0,AR5,14
VQE_P2A,1.0,AR5,15
VQE_P2A,1.0,AR5,16
VQE_P2A,1.0,AR5,17
VQE_P2A,0.9999994277954102,AR5,18
VQE_P2A,1.0,AR5,19
VQE_P2A,1.0,AR5,20
VQE_P2A,0.9523806799025762,AR5,21
VQE_P2A,1.0,AR5,22
VQE_P2A,1.0,AR5,23
VQE_P2A,1.0,AR5,24
VQE_P2A,0.9523880368187314,AR5,25
VQE_P2A,1.0,AR5,26
VQE_P2A,1.0,AR5,27
VQE_P2A,1.0,AR5,28
VQE_P2A,0.9999994277954102,AR5,29
VQE_P2A,0.9090913425792347,AR5,30
VQE_P2A,1.0,AR5,31
VQE_P2A,0.952509017217727,AR5,32
VQE_P2A,0.999999713897705,AR5,33
VQE_P2A,0.9500012397766113,AR5,34
VQE_P2A,1.0,AR5,35
VQE_P2A,1.0,AR5,36
VQE_P2A,1.0,AR5,37
VQE_P2A,1.0,AR5,38
VQE_P2A,1.0,AR5,39
VQE_P2A,1.0,AR5,40
VQE_P2A,0.9545454545454546,AR5,41
VQE_P2A,1.0,AR5,42
VQE_P2A,0.9523824964250837,AR5,43
VQE_P2A,1.0,AR5,44
VQE_P2A,1.0,AR5,45
VQE_P2A,1.0,AR5,46
VQE_P2A,1.0,AR5,47
VQE_P2A,1.0,AR10,0
VQE_P2A,1.0,AR10,1
VQE_P2A,0.9523820422944569,AR10,2
VQE_P2A,1.0,AR10,3
VQE_P2A,0.9090919494628906,AR10,4
VQE_P2A,0.9545448476617987,AR10,5
VQE_P2A,0.9999994277954102,AR10,6
VQE_P2A,0.9523804074242002,AR10,7
VQE_P2A,1.0,AR10,8
VQE_P2A,1.0,AR10,9
VQE_P2A,1.0,AR10,10
VQE_P2A,1.0,AR10,11
VQE_P2A,1.0,AR10,12
VQE_P2A,1.0,AR10,13
VQE_P2A,1.0,AR10,14
VQE_P2A,1.0,AR10,15
VQE_P2A,1.0,AR10,16
VQE_P2A,1.0,AR10,17
VQE_P2A,0.9999988555908204,AR10,18
VQE_P2A,1.0,AR10,19
VQE_P2A,1.0,AR10,20
VQE_P2A,0.9523804074242002,AR10,21
VQE_P2A,1.0,AR10,22
VQE_P2A,1.0,AR10,23
VQE_P2A,1.0,AR10,24
VQE_P2A,0.9523949396042597,AR10,25
VQE_P2A,1.0,AR10,26
VQE_P2A,1.0,AR10,27
VQE_P2A,1.0,AR10,28
VQE_P2A,0.9999988555908204,AR10,29
VQE_P2A,0.9090917760675604,AR10,30
VQE_P2A,1.0,AR10,31
VQE_P2A,0.9526366279238746,AR10,32
VQE_P2A,0.9999994277954102,AR10,33
VQE_P2A,0.9500024795532227,AR10,34
VQE_P2A,1.0,AR10,35
VQE_P2A,1.0,AR10,36
VQE_P2A,1.0,AR10,37
VQE_P2A,1.0,AR10,38
VQE_P2A,1.0,AR10,39
VQE_P2A,1.0,AR10,40
VQE_P2A,0.9545454545454546,AR10,41
VQE_P2A,1.0,AR10,42
VQE_P2A,0.9523839496430897,AR10,43
VQE_P2A,1.0,AR10,44
VQE_P2A,1.0,AR10,45
VQE_P2A,1.0,AR10,46
VQE_P2A,1.0,AR10,47
cQITE_P1A,0.9025614857673645,opt,0
cQITE_P1A,0.9930471777915955,opt,1
cQITE_P1A,0.00010160406236536801,opt,2
cQITE_P1A,4.8773532258449673e-32,opt,3
cQITE_P1A,0.9990614652633667,opt,4
cQITE_P1A,0.9905657172203064,opt,5
cQITE_P1A,0.9825035929679871,opt,6
cQITE_P1A,0.9974328279495239,opt,7
cQITE_P1A,0.9984906911849976,opt,8
cQITE_P1A,0.997069239616394,opt,9
cQITE_P1A,0.48970285058021545,opt,10
cQITE_P1A,1.4037638720765244e-05,opt,11
cQITE_P1A,0.9957635402679443,opt,12
cQITE_P1A,0.999022364616394,opt,13
cQITE_P1A,0.9967528581619263,opt,14
cQITE_P1A,0.9915574789047241,opt,15
cQITE_P1A,0.999077320098877,opt,16
cQITE_P1A,0.9949009418487549,opt,17
cQITE_P1A,0.9954354763031006,opt,18
cQITE_P1A,0.7807029485702515,opt,19
cQITE_P1A,0.0,opt,20
cQITE_P1A,7.547015178268097e-40,opt,21
cQITE_P1A,0.9967880845069885,opt,22
cQITE_P1A,2.6702453581606278e-08,opt,23
cQITE_P1A,0.6484445929527283,opt,24
cQITE_P1A,1.5657352150921788e-11,opt,25
cQITE_P1A,0.9976171255111694,opt,26
cQITE_P1A,0.9958502650260925,opt,27
cQITE_P1A,4.7844851448863606e-29,opt,28
cQITE_P1A,0.49679282307624817,opt,29
cQITE_P1A,0.9962453842163086,opt,30
cQITE_P1A,0.9993427991867065,opt,31
cQITE_P1A,0.9986203908920288,opt,32
cQITE_P1A,0.43734532594680786,opt,33
cQITE_P1A,0.8632869124412537,opt,34
cQITE_P1A,6.989546203102492e-13,opt,35
cQITE_P1A,9.785877518747339e-15,opt,36
cQITE_P1A,0.9994328618049622,opt,37
cQITE_P1A,0.3579179346561432,opt,38
cQITE_P1A,3.896349767273932e-07,opt,39
cQITE_P1A,0.9980897307395935,opt,40
cQITE_P1A,0.974757730960846,opt,41
cQITE_P1A,1.8689867251855064e-21,opt,42
cQITE_P1A,0.9991405606269836,opt,43
cQITE_P1A,1.2373673329297964e-29,opt,44
cQITE_P1A,0.00010108639253303409,opt,45
cQITE_P1A,0.9059063196182251,opt,46
cQITE_P1A,0.9926527142524719,opt,47
cQITE_P1A,0.9953304472423735,AR1,0
cQITE_P1A,0.9996833801269531,AR1,1
cQITE_P1A,0.9450583685012091,AR1,2
cQITE_P1A,0.8470335873690519,AR1,3
cQITE_P1A,0.9999573447487571,AR1,4
cQITE_P1A,0.9995711933482777,AR1,5
cQITE_P1A,0.9991235733032227,AR1,6
cQITE_P1A,0.9998779296875,AR1,7
cQITE_P1A,0.9999314221468839,AR1,8
cQITE_P1A,0.9998533248901367,AR1,9
cQITE_P1A,0.9728408813476562,AR1,10
cQITE_P1A,0.9463551839192709,AR1,11
cQITE_P1A,0.9998074444857511,AR1,12
cQITE_P1A,0.9999555240977894,AR1,13
cQITE_P1A,0.9998452322823661,AR1,14
cQITE_P1A,0.999616102738814,AR1,15
cQITE_P1A,0.9999582117254083,AR1,16
cQITE_P1A,0.9997447013854981,AR1,17
cQITE_P1A,0.9997714996337891,AR1,18
cQITE_P1A,0.9887361980619884,AR1,19
cQITE_P1A,0.9544039639559659,AR1,20
cQITE_P1A,0.9451402028401693,AR1,21
cQITE_P1A,0.9998470488048735,AR1,22
cQITE_P1A,0.951781499953497,AR1,23
cQITE_P1A,0.9817255973815918,AR1,24
cQITE_P1A,0.9430314018612816,AR1,25
cQITE_P1A,0.9998863765171596,AR1,26
cQITE_P1A,0.9997923851013184,AR1,27
cQITE_P1A,0.946221669514974,AR1,28
cQITE_P1A,0.9746750831604004,AR1,29
cQITE_P1A,0.9998292055996981,AR1,30
cQITE_P1A,0.999970176003196,AR1,31
cQITE_P1A,0.999934332711356,AR1,32
cQITE_P1A,0.9696734428405762,AR1,33
cQITE_P1A,0.9931002616882324,AR1,34
cQITE_P1A,0.8703986167907715,AR1,35
cQITE_P1A,0.923910413469587,AR1,36
cQITE_P1A,0.999974250793457,AR1,37
cQITE_P1A,0.9667273930140904,AR1,38
cQITE_P1A,0.8996106061068448,AR1,39
cQITE_P1A,0.9999089922223773,AR1,40
cQITE_P1A,0.9988496086814187,AR1,41
cQITE_P1A,0.8688257217407227,AR1,42
cQITE_P1A,0.9999593098958334,AR1,43
cQITE_P1A,0.9522345406668526,AR1,44
cQITE_P1A,0.8875762537906045,AR1,45
cQITE_P1A,0.9952877044677735,AR1,46
cQITE_P1A,0.9996658671985973,AR1,47
cQITE_P1A,0.999547867547898,AR2,0
cQITE_P1A,0.9999977458607067,AR2,1
cQITE_P1A,0.9512801397414434,AR2,2
cQITE_P1A,0.8665259101174094,AR2,3
cQITE_P1A,1.0,AR2,4
cQITE_P1A,0.9999960119074042,AR2,5
cQITE_P1A,0.9999847412109375,AR2,6
cQITE_P1A,0.9999999091738746,AR2,7
cQITE_P1A,0.9999999133023348,AR2,8
cQITE_P1A,0.9999995231628418,AR2,9
cQITE_P1A,0.9869616508483887,AR2,10
cQITE_P1A,0.9516585213797433,AR2,11
cQITE_P1A,0.9999991330233488,AR2,12
cQITE_P1A,1.0,AR2,13
cQITE_P1A,0.9999995458693731,AR2,14
cQITE_P1A,0.9999967921863903,AR2,15
cQITE_P1A,1.0,AR2,16
cQITE_P1A,0.9999987602233886,AR2,17
cQITE_P1A,0.9999991416931152,AR2,18
cQITE_P1A,0.9976987384614491,AR2,19
cQITE_P1A,0.9545448476617987,AR2,20
cQITE_P1A,0.951314199538458,AR2,21
cQITE_P1A,0.9999997275216239,AR2,22
cQITE_P1A,0.9523734138125465,AR2,23
cQITE_P1A,0.9938174247741699,AR2,24
cQITE_P1A,0.9507028488885789,AR2,25
cQITE_P1A,0.9999995458693731,AR2,26
cQITE_P1A,0.999998950958252,AR2,27
cQITE_P1A,0.9515993027460008,AR2,28
cQITE_P1A,0.9873385429382324,AR2,29
cQITE_P1A,0.9999993931163441,AR2,30
cQITE_P1A,1.0,AR2,31
cQITE_P1A,0.9999999091738746,AR2,32
cQITE_P1A,0.9841384887695312,AR2,33
cQITE_P1A,0.9990653991699219,AR2,34
cQITE_P1A,0.8848081588745117,AR2,35
cQITE_P1A,0.9375111716134208,AR2,36
cQITE_P1A,0.9999999133023348,AR2,37
cQITE_P1A,0.9802486782982236,AR2,38
cQITE_P1A,0.9220894033258612,AR2,39
cQITE_P1A,0.9999998183477492,AR2,40
cQITE_P1A,0.9999710429798473,AR2,41
cQITE_P1A,0.8834085464477539,AR2,42
cQITE_P1A,1.0,AR2,43
cQITE_P1A,0.9523804982503256,AR2,44
cQITE_P1A,0.9120614905106393,AR2,45
cQITE_P1A,0.9995573043823243,AR2,46
cQITE_P1A,0.9999975724653765,AR2,47
cQITE_P1A,0.9999559493291945,AR3,0
cQITE_P1A,1.0,AR3,1
cQITE_P1A,0.9522261846633184,AR3,2
cQITE_P1A,0.8760542436079546,AR3,3
cQITE_P1A,1.0,AR3,4
cQITE_P1A,0.9999999133023348,AR3,5
cQITE_P1A,0.999999713897705,AR3,6
cQITE_P1A,1.0,AR3,7
cQITE_P1A,1.0,AR3,8
cQITE_P1A,0.9999998092651368,AR3,9
cQITE_P1A,0.9933554649353027,AR3,10
cQITE_P1A,0.9522936684744698,AR3,11
cQITE_P1A,1.0,AR3,12
cQITE_P1A,1.0,AR3,13
cQITE_P1A,0.9999999091738746,AR3,14
cQITE_P1A,1.0,AR3,15
cQITE_P1A,1.0,AR3,16
cQITE_P1A,1.0,AR3,17
cQITE_P1A,1.0,AR3,18
cQITE_P1A,0.9994976407005673,AR3,19
cQITE_P1A,0.9545451944524591,AR3,20
cQITE_P1A,0.9522213708786738,AR3,21
cQITE_P1A,1.0,AR3,22
cQITE_P1A,0.952380861554827,AR3,23
cQITE_P1A,0.9978279113769531,AR3,24
cQITE_P1A,0.9520669664655413,AR3,25
cQITE_P1A,0.9999998183477492,AR3,26
cQITE_P1A,0.9999999046325684,AR3,27
cQITE_P1A,0.952280771164667,AR3,28
cQITE_P1A,0.993628978729248,AR3,29
cQITE_P1A,1.0,AR3,30
cQITE_P1A,1.0,AR3,31
cQITE_P1A,1.0,AR3,32
cQITE_P1A,0.9910935401916504,AR3,33
cQITE_P1A,0.9998722076416016,AR3,34
cQITE_P1A,0.8916555404663086,AR3,35
cQITE_P1A,0.9440921601795015,AR3,36
cQITE_P1A,0.9999998266046698,AR3,37
cQITE_P1A,0.9873887016659691,AR3,38
cQITE_P1A,0.9321530082009055,AR3,39
cQITE_P1A,1.0,AR3,40
cQITE_P1A,0.9999992197210138,AR3,41
cQITE_P1A,0.8904754638671875,AR3,42
cQITE_P1A,1.0,AR3,43
cQITE_P1A,0.9523809523809523,AR3,44
cQITE_P1A,0.9229672080592105,AR3,45
cQITE_P1A,0.9999583244323731,AR3,46
cQITE_P1A,0.9999999133023348,AR3,47
cQITE_P1A,0.9999996366954985,AR5,0
cQITE_P1A,1.0,AR5,1
cQITE_P1A,0.952401842389788,AR5,2
cQITE_P1A,0.8863985755226829,AR5,3
cQITE_P1A,1.0,AR5,4
cQITE_P1A,1.0,AR5,5
cQITE_P1A,1.0,AR5,6
cQITE_P1A,1.0,AR5,7
cQITE_P1A,1.0,AR5,8
cQITE_P1A,0.999999713897705,AR5,9
cQITE_P1A,0.9982695579528809,AR5,10
cQITE_P1A,0.9523825872512091,AR5,11
cQITE_P1A,1.0,AR5,12
cQITE_P1A,1.0,AR5,13
cQITE_P1A,1.0,AR5,14
cQITE_P1A,1.0,AR5,15
cQITE_P1A,1.0,AR5,16
cQITE_P1A,1.0,AR5,17
cQITE_P1A,1.0,AR5,18
cQITE_P1A,0.999975840250651,AR5,19
cQITE_P1A,0.9545451944524591,AR5,20
cQITE_P1A,0.9523774101620629,AR5,21
cQITE_P1A,1.0,AR5,22
cQITE_P1A,0.9523809523809523,AR5,23
cQITE_P1A,0.9997321128845215,AR5,24
cQITE_P1A,0.952369871593657,AR5,25
cQITE_P1A,0.9999997275216239,AR5,26
cQITE_P1A,0.999999713897705,AR5,27
cQITE_P1A,0.9523793175106957,AR5,28
cQITE_P1A,0.9983867645263672,AR5,29
cQITE_P1A,1.0,AR5,30
cQITE_P1A,1.0,AR5,31
cQITE_P1A,1.0,AR5,32
cQITE_P1A,0.9971810340881347,AR5,33
cQITE_P1A,0.999997615814209,AR5,34
cQITE_P1A,0.8974841117858887,AR5,35
cQITE_P1A,0.9497974940708706,AR5,36
cQITE_P1A,0.9999997399070046,AR5,37
cQITE_P1A,0.9948029291062128,AR5,38
cQITE_P1A,0.9422604820945046,AR5,39
cQITE_P1A,1.0,AR5,40
cQITE_P1A,1.0,AR5,41
cQITE_P1A,0.8968474388122558,AR5,42
cQITE_P1A,1.0,AR5,43
cQITE_P1A,0.9523809523809523,AR5,44
cQITE_P1A,0.9340957842375103,AR5,45
cQITE_P1A,0.9999995231628418,AR5,46
cQITE_P1A,1.0,AR5,47
cQITE_P1A,1.0,AR10,0
cQITE_P1A,1.0,AR10,1
cQITE_P1A,0.9524304526192802,AR10,2
cQITE_P1A,0.8984030810269442,AR10,3
cQITE_P1A,1.0,AR10,4
cQITE_P1A,1.0,AR10,5
cQITE_P1A,1.0,AR10,6
cQITE_P1A,1.0,AR10,7
cQITE_P1A,1.0,AR10,8
cQITE_P1A,0.9999994277954102,AR10,9
cQITE_P1A,0.9999396324157714,AR10,10
cQITE_P1A,0.9523870377313524,AR10,11
cQITE_P1A,1.0,AR10,12
cQITE_P1A,1.0,AR10,13
cQITE_P1A,1.0,AR10,14
cQITE_P1A,1.0,AR10,15
cQITE_P1A,1.0,AR10,16
cQITE_P1A,1.0,AR10,17
cQITE_P1A,1.0,AR10,18
cQITE_P1A,1.0,AR10,19
cQITE_P1A,0.9545448476617987,AR10,20
cQITE_P1A,0.9523809523809523,AR10,21
cQITE_P1A,1.0,AR10,22
cQITE_P1A,0.9523809523809523,AR10,23
cQITE_P1A,0.999999713897705,AR10,24
cQITE_P1A,0.9523809523809523,AR10,25
cQITE_P1A,0.9999993642171224,AR10,26
cQITE_P1A,0.9999994277954102,AR10,27
cQITE_P1A,0.9523809523809523,AR10,28
cQITE_P1A,0.9999479293823242,AR10,29
cQITE_P1A,1.0,AR10,30
cQITE_P1A,1.0,AR10,31
cQITE_P1A,1.0,AR10,32
cQITE_P1A,0.9998422622680664,AR10,33
cQITE_P1A,1.0,AR10,34
cQITE_P1A,0.8999094009399414,AR10,35
cQITE_P1A,0.9522418067568824,AR10,36
cQITE_P1A,0.9999993931163441,AR10,37
cQITE_P1A,0.9994323367164248,AR10,38
cQITE_P1A,0.9513418891213157,AR10,39
cQITE_P1A,1.0,AR10,40
cQITE_P1A,1.0,AR10,41
cQITE_P1A,0.8998022079467773,AR10,42
cQITE_P1A,1.0,AR10,43
cQITE_P1A,0.9523809523809523,AR10,44
cQITE_P1A,0.9441315500359786,AR10,45
cQITE_P1A,1.0,AR10,46
cQITE_P1A,1.0,AR10,47
cQITE_P2A,0.2929033935070038,opt,0
cQITE_P2A,0.5575400590896606,opt,1
cQITE_P2A,0.10122179985046387,opt,2
cQITE_P2A,0.10577961802482605,opt,3
cQITE_P2A,0.12911063432693481,opt,4
cQITE_P2A,0.6422183513641357,opt,5
cQITE_P2A,0.32817888259887695,opt,6
cQITE_P2A,0.08015889674425125,opt,7
cQITE_P2A,0.020288649946451187,opt,8
cQITE_P2A,0.24458453059196472,opt,9
cQITE_P2A,0.16044007241725922,opt,10
cQITE_P2A,0.017900999635457993,opt,11
cQITE_P2A,0.1554839015007019,opt,12
cQITE_P2A,0.1848553568124771,opt,13
cQITE_P2A,0.04433115944266319,opt,14
cQITE_P2A,0.5664034485816956,opt,15
cQITE_P2A,0.5674532651901245,opt,16
cQITE_P2A,0.06719385087490082,opt,17
cQITE_P2A,0.02649313025176525,opt,18
cQITE_P2A,0.46516627073287964,opt,19
cQITE_P2A,0.4572860598564148,opt,20
cQITE_P2A,0.18576760590076447,opt,21
cQITE_P2A,0.13919994235038757,opt,22
cQITE_P2A,0.06879546493291855,opt,23
cQITE_P2A,0.4847223162651062,opt,24
cQITE_P2A,0.29642200469970703,opt,25
cQITE_P2A,0.10260999202728271,opt,26
cQITE_P2A,0.3952895700931549,opt,27
cQITE_P2A,0.49738016724586487,opt,28
cQITE_P2A,0.6808930039405823,opt,29
cQITE_P2A,0.940746009349823,opt,30
cQITE_P2A,0.8283764719963074,opt,31
cQITE_P2A,0.036227256059646606,opt,32
cQITE_P2A,0.30838578939437866,opt,33
cQITE_P2A,0.5601033568382263,opt,34
cQITE_P2A,0.6351646184921265,opt,35
cQITE_P2A,0.2205713838338852,opt,36
cQITE_P2A,0.14461983740329742,opt,37
cQITE_P2A,0.2570078372955322,opt,38
cQITE_P2A,0.17088671028614044,opt,39
cQITE_P2A,0.6869034767150879,opt,40
cQITE_P2A,0.682018518447876,opt,41
cQITE_P2A,0.20551621913909912,opt,42
cQITE_P2A,0.07944533973932266,opt,43
cQITE_P2A,0.41421741247177124,opt,44
cQITE_P2A,0.49755218625068665,opt,45
cQITE_P2A,0.43890145421028137,opt,46
cQITE_P2A,0.8589667677879333,opt,47
cQITE_P2A,0.9218574705578032,AR1,0
cQITE_P2A,0.9239457737315785,AR1,1
cQITE_P2A,0.8500704992385137,AR1,2
cQITE_P2A,0.8195276260375977,AR1,3
cQITE_P2A,0.907188588922674,AR1,4
cQITE_P2A,0.9481865275989879,AR1,5
cQITE_P2A,0.9176576614379883,AR1,6
cQITE_P2A,0.8762208847772508,AR1,7
cQITE_P2A,0.807407639243386,AR1,8
cQITE_P2A,0.907260799407959,AR1,9
cQITE_P2A,0.8808537483215332,AR1,10
cQITE_P2A,0.854982194446382,AR1,11
cQITE_P2A,0.8396715684370561,AR1,12
cQITE_P2A,0.8382418372414329,AR1,13
cQITE_P2A,0.8957264309837705,AR1,14
cQITE_P2A,0.9327672611583363,AR1,15
cQITE_P2A,0.9418639269742098,AR1,16
cQITE_P2A,0.8832815170288086,AR1,17
cQITE_P2A,0.8679237365722656,AR1,18
cQITE_P2A,0.9436046055385044,AR1,19
cQITE_P2A,0.9100698991255327,AR1,20
cQITE_P2A,0.9071474529448009,AR1,21
cQITE_P2A,0.8793376740955171,AR1,22
cQITE_P2A,0.879674548194522,AR1,23
cQITE_P2A,0.9422242164611816,AR1,24
cQITE_P2A,0.8873609815325055,AR1,25
cQITE_P2A,0.8556737445649647,AR1,26
cQITE_P2A,0.9201651573181152,AR1,27
cQITE_P2A,0.9153776622953869,AR1,28
cQITE_P2A,0.9664312362670898,AR1,29
cQITE_P2A,0.994369160045277,AR1,30
cQITE_P2A,0.978212529962713,AR1,31
cQITE_P2A,0.8488954816545758,AR1,32
cQITE_P2A,0.8986536979675293,AR1,33
cQITE_P2A,0.9576704025268554,AR1,34
cQITE_P2A,0.963251781463623,AR1,35
cQITE_P2A,0.8813067844935826,AR1,36
cQITE_P2A,0.8673410415649414,AR1,37
cQITE_P2A,0.8763059888567243,AR1,38
cQITE_P2A,0.8521264683116566,AR1,39
cQITE_P2A,0.9670046851748512,AR1,40
cQITE_P2A,0.9463069222190164,AR1,41
cQITE_P2A,0.9144622802734375,AR1,42
cQITE_P2A,0.8683811369396391,AR1,43
